Twitter Handle & User Name,Tweet, external URL,Hashtags,Date of Tweet,Followers,Following,RT,FAV
"OilersNation , OilersNation.com",b'Tag a fan with love. \\n\\nhttps://t.co/sKB38kHLg8 https://t.co/AJLbGngxj3',https://www.backsidetours.com/trips/oilersnation-battle-of-alberta-november-edition/,no hashtags in this tweet,Mon Oct 22 22:26:36 +0000 2018,47384,1398,2,9
"OilersNation , OilersNation.com",b'Steal the shovel?\\n\\nhttps://t.co/sKB38kHLg8 https://t.co/mGzUvq92ot',https://www.backsidetours.com/trips/oilersnation-battle-of-alberta-november-edition/,no hashtags in this tweet,Mon Oct 22 22:26:34 +0000 2018,47384,1398,0,2
"OilersNation , OilersNation.com",b'You can climb into bed with @cooom and @TheNationChris \\n\\nhttps://t.co/sKB38kHLg8 https://t.co/djAGJeBGPS',https://www.backsidetours.com/trips/oilersnation-battle-of-alberta-november-edition/,no hashtags in this tweet,Mon Oct 22 22:25:38 +0000 2018,47384,1398,2,1
"OilersNation , OilersNation.com",b'Sitting so close to the roof you can smell the asbestos?\\n\\nhttps://t.co/sKB38kHLg8 https://t.co/n6n4h5ZEk7',https://www.backsidetours.com/trips/oilersnation-battle-of-alberta-november-edition/,no hashtags in this tweet,Mon Oct 22 22:25:35 +0000 2018,47384,1398,0,1
"OilersNation , OilersNation.com",b'This November. The 17th. We\\u2019re invading Calgary. \\n\\nYou in? \\n\\nhttps://t.co/sKB38kHLg8',https://www.backsidetours.com/trips/oilersnation-battle-of-alberta-november-edition/,no hashtags in this tweet,Mon Oct 22 22:25:28 +0000 2018,47384,1398,0,1
"OilersNation , OilersNation.com",b'The @SherwoodFord #NATIONTRUCK even made an appearance in the episode! https://t.co/xanvPeOCXx',no external urls in this tweet,['NATIONTRUCK'],Mon Oct 22 22:06:38 +0000 2018,47384,1398,0,1
"OilersNation , OilersNation.com",b'The boys hit up @Burger_Baron in last weeks episode of the #NationDonairTour. Watch the full episode here to see ho\\u2026 https://t.co/T9cI9bezAH',https://twitter.com/i/web/status/1054494080468566017,['NationDonairTour'],Mon Oct 22 22:05:54 +0000 2018,47384,1398,0,5
"OilersNation , OilersNation.com",b'Fresh Oil: Rating Oilers Halloween Costumes https://t.co/jE5pPbWYQS',https://oilersnation.com/2018/10/22/rating-oilers-halloween-costumes/?utm_source=dlvr.it&utm_medium=twitter,no hashtags in this tweet,Mon Oct 22 22:05:03 +0000 2018,47384,1398,1,5
"OilersNation , OilersNation.com","b""ICYMI: Sidney Crosby offered his take on Connor McDavid's game and @Robin_Brownlee has the breakdown: https://t.co/155Xdd7eJn #Oilers #NHL""",https://oilersnation.com/2018/10/22/from-sidney-crosby-to-connor-mcdavid,"['Oilers', 'NHL']",Mon Oct 22 22:00:17 +0000 2018,47384,1398,0,7
"OilersNation , OilersNation.com","b""You had Oilers questions and we had Oilers answers. What are the highs and lows so far? Where will Connor's help co\\u2026 https://t.co/fxUOUnJals""",https://twitter.com/i/web/status/1054485136971051022,no hashtags in this tweet,Mon Oct 22 21:30:22 +0000 2018,47384,1398,0,1
"OilersNation , OilersNation.com","b'Fresh Oil: Inside the Nation: Bouchard on the power play, Gravel vs. Garrison, and Cooper Marody https://t.co/JEzlG0byWh'",https://oilersnation.com/2018/10/22/inside-the-nation-bouchard-on-the-power-play-gravel-vs-garrison-and-cooper-marody/?utm_source=dlvr.it&utm_medium=twitter,no hashtags in this tweet,Mon Oct 22 21:09:03 +0000 2018,47384,1398,0,1
"OilersNation , OilersNation.com","b'And here we go! @nielsonTSN1260 is now live on our Facebook Page, taking your questions about all things Edmonton O\\u2026 https://t.co/N6eK3gv0P7'",https://twitter.com/i/web/status/1054470641980727296,no hashtags in this tweet,Mon Oct 22 20:32:46 +0000 2018,47384,1398,0,2
"OilersNation , OilersNation.com","b'As per Monday tradition, @nielsonTSN1260  will be going live on our Facebook Page starting at 2:30pm to talk all th\\u2026 https://t.co/CinCpIuZGk'",https://twitter.com/i/web/status/1054462455055896576,no hashtags in this tweet,Mon Oct 22 20:00:14 +0000 2018,47384,1398,0,1
"OilersNation , OilersNation.com",b'RT @nielsonTSN1260: Questions. Now. Let\\u2019s go! https://t.co/MbHgaOC2yP',https://twitter.com/OilersNation/status/1054448134527553537,no hashtags in this tweet,Mon Oct 22 19:37:33 +0000 2018,47384,1398,1,0
"OilersNation , OilersNation.com",b'RT @tyleryaremchuk: Are the Oilers a better team when Draisaitl is with McDavid?\\n\\nI took a look for @OilersNation \\n\\nhttps://t.co/n9190ebmmb',https://oilersnation.com/2018/10/20/wheres-the-best-spot-for-leon-draisaitl/,no hashtags in this tweet,Mon Oct 22 19:31:58 +0000 2018,47384,1398,3,0
"OilersNation , OilersNation.com","b'As he does every Monday, @nielsonTSN1260 will be going live on our Facebook Page starting at 2:30pm to talk all thi\\u2026 https://t.co/YaL91zE31k'",https://twitter.com/i/web/status/1054448134527553537,no hashtags in this tweet,Mon Oct 22 19:03:20 +0000 2018,47384,1398,1,0
"OilersNation , OilersNation.com","b'RT @OmarkianSpin: Still looking to sell my ticket to the @OilersNation bus trip to Calgary in November. Bus trip, hotel room, and ticket to\\u2026'",no external urls in this tweet,no hashtags in this tweet,Mon Oct 22 18:26:11 +0000 2018,47384,1398,3,0
"OilersNation , OilersNation.com",b'Fresh Oil: From Sid to Connor https://t.co/ZC6XnXwKEY',https://oilersnation.com/2018/10/22/from-sidney-crosby-to-connor-mcdavid/?utm_source=dlvr.it&utm_medium=twitter,no hashtags in this tweet,Mon Oct 22 18:24:34 +0000 2018,47384,1398,1,2
"OilersNation , OilersNation.com",b'RT @tyleryaremchuk: Joined The Monday Mailbag at @OilersNation \\n\\nhttps://t.co/DToqTJj15X',https://oilersnation.com/2018/10/22/monday-mailbag-early-season-highs-and-lows-for-edmonton-oilers/,no hashtags in this tweet,Mon Oct 22 18:13:34 +0000 2018,47384,1398,1,0
"OilersNation , OilersNation.com",b'Fresh Oil: Connor McDavid named NHL\\u2019s 2nd star of the week https://t.co/g2xFF93cIf',https://oilersnation.com/2018/10/22/connor-mcdavid-named-nhls-2nd-star-of-the-week/?utm_source=dlvr.it&utm_medium=twitter,no hashtags in this tweet,Mon Oct 22 17:10:03 +0000 2018,47384,1398,3,7
"OilersNation , OilersNation.com",b'RT @OilersNation: Fresh Oil: Rattie out for a couple of weeks with muscle injury https://t.co/msXDhCyvip',https://oilersnation.com/2018/10/21/edmonton-oilers-ty-rattie-out-for-a-couple-of-weeks-with-muscle-injury/?utm_source=dlvr.it&utm_medium=twitter,no hashtags in this tweet,Mon Oct 22 14:30:07 +0000 2018,47384,1398,3,0
"OilersNation , OilersNation.com","b'RT @OilersNation: Fresh Oil: Ty Rattie to the IR, Cooper Marody recalled https://t.co/oCkllo3puB'",https://oilersnation.com/2018/10/21/ty-rattie-to-the-ir-cooper-marody-recalled/?utm_source=dlvr.it&utm_medium=twitter,no hashtags in this tweet,Mon Oct 22 14:30:06 +0000 2018,47384,1398,4,0
"OilersNation , OilersNation.com",b'Fresh Oil: Monday Mailbag \\u2013 Early season highs and lows https://t.co/xI62f9hlK9',https://oilersnation.com/2018/10/22/monday-mailbag-early-season-highs-and-lows-for-edmonton-oilers/?utm_source=dlvr.it&utm_medium=twitter,no hashtags in this tweet,Mon Oct 22 13:08:04 +0000 2018,47384,1398,1,0
"OilersNation , OilersNation.com",b'Fresh Oil: Oilers Prospect Update: Marody earns the call https://t.co/xR1baGrOKi',https://oilersnation.com/2018/10/21/oilers-prospect-update-marody-earns-the-call/?utm_source=dlvr.it&utm_medium=twitter,no hashtags in this tweet,Mon Oct 22 00:15:03 +0000 2018,47384,1398,1,4
"OilersNation , OilersNation.com",b'RT @OilersNation: Fresh Oil: Oil Kings return home amidst long losing streak https://t.co/gdoEfvL5Ha',https://oilersnation.com/2018/10/21/edmonton-oil-kings-return-home-amidst-long-losing-streak/?utm_source=dlvr.it&utm_medium=twitter,no hashtags in this tweet,Sun Oct 21 21:35:00 +0000 2018,47384,1398,2,0
"OilersNation , OilersNation.com","b'Fresh Oil: Ty Rattie to the IR, Cooper Marody recalled https://t.co/oCkllo3puB'",https://oilersnation.com/2018/10/21/ty-rattie-to-the-ir-cooper-marody-recalled/?utm_source=dlvr.it&utm_medium=twitter,no hashtags in this tweet,Sun Oct 21 21:30:03 +0000 2018,47384,1398,4,15
"OilersNation , OilersNation.com",b'Fresh Oil: Rattie out for a couple of weeks with muscle injury https://t.co/msXDhCyvip',https://oilersnation.com/2018/10/21/edmonton-oilers-ty-rattie-out-for-a-couple-of-weeks-with-muscle-injury/?utm_source=dlvr.it&utm_medium=twitter,no hashtags in this tweet,Sun Oct 21 18:49:48 +0000 2018,47384,1398,3,4
"OilersNation , OilersNation.com","b'Fresh Oil: Evan Bouchard, nine games, and a potential expansion draft https://t.co/Ay6fj3WTrr'",https://oilersnation.com/2018/10/21/evan-bouchard-nine-games-and-a-potential-expansion-draft/?utm_source=dlvr.it&utm_medium=twitter,no hashtags in this tweet,Sun Oct 21 16:49:03 +0000 2018,47384,1398,1,9
"OilersNation , OilersNation.com","b""RT @jsbmbaggedmilk: The Oilers played well but couldn't finish and it's tough to win when you can't score. Final score 3-0 Nashville and I'\\u2026""",no external urls in this tweet,no hashtags in this tweet,Sun Oct 21 16:04:00 +0000 2018,47384,1398,1,0
"OilersNation , OilersNation.com",b'RT @TheNationChris: Another 100 push-ups in the books as the Oilers lose to Nashville tonight. https://t.co/4a9AzOFY5i',no external urls in this tweet,no hashtags in this tweet,Sun Oct 21 15:19:34 +0000 2018,47384,1398,2,0
"OilersNation , OilersNation.com",b'Fresh Oil: Oil Kings return home amidst long losing streak https://t.co/gdoEfvL5Ha',https://oilersnation.com/2018/10/21/edmonton-oil-kings-return-home-amidst-long-losing-streak/?utm_source=dlvr.it&utm_medium=twitter,no hashtags in this tweet,Sun Oct 21 13:06:04 +0000 2018,47384,1398,2,4
"OilersNation , OilersNation.com",b'Nation 3 Fists presented by @CBmortgageteam \\n\\n\\U0001f44a\\U0001f44a\\U0001f44a\\nAfter Hours has been good\\n\\U0001f44a\\U0001f44a\\nSaturday Night is a great song by El\\u2026 https://t.co/0NfAkTLuyU',https://twitter.com/i/web/status/1053880413582589952,no hashtags in this tweet,Sun Oct 21 05:27:25 +0000 2018,47384,1398,1,14
"OilersNation , OilersNation.com",b'RT @jsbmbaggedmilk: At least Frank was right? \\U0001f62d\\U0001f62d Here\\u2019s a #BeetCast  https://t.co/jd1LAilDe3',https://www.pscp.tv/w/bpwB_TF4ZUtXV3pWZHJLUHd8MU9kSnJwRHBqRFhLWCfiGGAF1weBhu6arjXVAHF4bwyQ7R0_Iig1wxlnLbQT,['BeetCast'],Sun Oct 21 05:12:37 +0000 2018,47384,1398,4,0
"OilersNation , OilersNation.com","b'Fresh Oil: GDB 6.0 Wrap Up: 90 seconds can ruin your night, Oilers lose 3-0 to Nashville https://t.co/y0IafS9DXW'",https://oilersnation.com/2018/10/20/game-6-0-wrap-up-edmonton-oilers-vs-nashville-predators/?utm_source=dlvr.it&utm_medium=twitter,no hashtags in this tweet,Sun Oct 21 05:09:03 +0000 2018,47384,1398,1,3
"OilersNation , OilersNation.com","b'Welp, we got beat by one of the best. #oilers #nhl #predators https://t.co/i5bhl7jEz6'",no external urls in this tweet,"['oilers', 'nhl', 'predators']",Sun Oct 21 05:02:13 +0000 2018,47384,1398,0,22
"OilersNation , OilersNation.com",b'That is a really weak hooking call. Good Gord. -bm',no external urls in this tweet,no hashtags in this tweet,Sun Oct 21 04:27:19 +0000 2018,47384,1398,1,35
"OilersNation , OilersNation.com","b'So much better on this power play. Get greasy out there, boys. Hack the bone. Throw the bows. Do it all. -bm'",no external urls in this tweet,no hashtags in this tweet,Sun Oct 21 04:21:45 +0000 2018,47384,1398,0,12
"OilersNation , OilersNation.com",b'RT @anthonyjflynn: @OilersNation They have to score here if @jsbmbaggedmilk is going to have any shot at remaining beet-free.',no external urls in this tweet,no hashtags in this tweet,Sun Oct 21 04:20:45 +0000 2018,47384,1398,1,0
"OilersNation , OilersNation.com","b""Alright, power play. We've seen you do the hockey in the last few games. You can do the hockey again. Shame the che\\u2026 https://t.co/9FKnAj0pyN""",https://twitter.com/i/web/status/1053863008705773568,no hashtags in this tweet,Sun Oct 21 04:18:15 +0000 2018,47384,1398,1,24
"OilersNation , OilersNation.com",b'shut out! SHUT OUT! shut out! SHUT OUT! shut out! SHUT OUT! shut out! SHUT OUT! shut out! SHUT OUT! shut out! SHUT\\u2026 https://t.co/mgW0Zlf3Ia',https://twitter.com/i/web/status/1053860933431320576,no hashtags in this tweet,Sun Oct 21 04:10:00 +0000 2018,47384,1398,6,44
"OilersNation , OilersNation.com",b'We need a McMiracle... or just some kind of secondary scoring. Either way. -bm',no external urls in this tweet,no hashtags in this tweet,Sun Oct 21 04:05:15 +0000 2018,47384,1398,1,37
"OilersNation , OilersNation.com",b'@warrendean69 How many points does Draisaitl have away from McDavid? -bm',no external urls in this tweet,no hashtags in this tweet,Sun Oct 21 03:56:13 +0000 2018,47384,1398,0,2
"OilersNation , OilersNation.com","b""Nuge has 7 points in 5 games with McDavid but ol' Nick brushes that chemistry aside real easy. -bm""",no external urls in this tweet,no hashtags in this tweet,Sun Oct 21 03:46:10 +0000 2018,47384,1398,9,114
"OilersNation , OilersNation.com",b'2nd Period Summary: #Oilers\\n\\n-Would sure like those 90 seconds back\\n-Someone forgot to charge the power play\\n-Need\\u2026 https://t.co/21eG9Yfxt6',https://twitter.com/i/web/status/1053854077707153408,['Oilers'],Sun Oct 21 03:42:46 +0000 2018,47384,1398,2,22
"OilersNation , OilersNation.com","b""Lucic getting sick of Subban's shit. https://t.co/TNdMC5rhro""",no external urls in this tweet,no hashtags in this tweet,Sun Oct 21 03:39:05 +0000 2018,47384,1398,31,247
"OilersNation , OilersNation.com",b'RT @Chalmsey: BRING BACK THE BRIDGE! @OilersNation',no external urls in this tweet,no hashtags in this tweet,Sun Oct 21 03:32:03 +0000 2018,47384,1398,3,0
"OilersNation , OilersNation.com",b'Uh ohhhhhh. 2-0 Preds. \\u2639\\ufe0f https://t.co/20aGTz6RJU',no external urls in this tweet,no hashtags in this tweet,Sun Oct 21 03:30:24 +0000 2018,47384,1398,2,5
"OilersNation , OilersNation.com","b""The wheels are falling off here. Arvidsson slides one through Talbot's legs and the gap is two goals. 2-0 Nashville\\u2026 https://t.co/oNzWjT4hdl""",https://twitter.com/i/web/status/1053850736625311745,no hashtags in this tweet,Sun Oct 21 03:29:29 +0000 2018,47384,1398,3,20
"OilersNation , OilersNation.com",b'A giveaway at the blue line leads to Subban scoring short handed. 1-0 Preds. https://t.co/LOQBGw74Hn',no external urls in this tweet,no hashtags in this tweet,Sun Oct 21 03:27:52 +0000 2018,47384,1398,0,1
"OilersNation , OilersNation.com",b'GAHHHHH! Khaira with a bobble/giveaway at the blue line and Subban walks it down the ice and opens the scoring. Sho\\u2026 https://t.co/fZPg2GdRTO',https://twitter.com/i/web/status/1053849981470142464,no hashtags in this tweet,Sun Oct 21 03:26:29 +0000 2018,47384,1398,0,5
"OilersNation , OilersNation.com",b'NUUUUGE! BAH! *faints* -bm',no external urls in this tweet,no hashtags in this tweet,Sun Oct 21 03:24:23 +0000 2018,47384,1398,0,11
"OilersNation , OilersNation.com",b'Pretty rude of Nashville to try and steal our power play imo. -bm',no external urls in this tweet,no hashtags in this tweet,Sun Oct 21 03:13:12 +0000 2018,47384,1398,0,16
"OilersNation , OilersNation.com",b'PK YOU CHEATER! Shame him. SHAME HIM! -bm',no external urls in this tweet,no hashtags in this tweet,Sun Oct 21 03:11:23 +0000 2018,47384,1398,1,8
"OilersNation , OilersNation.com",b'McNugeyMoto got trapped in their own zone there. Thanks and blessings to Dadbot for getting the whistle to slow things down. -bm',no external urls in this tweet,no hashtags in this tweet,Sun Oct 21 03:10:55 +0000 2018,47384,1398,0,9
"OilersNation , OilersNation.com","b""RT @TheNationChris: Sportsnet must not have gotten the message about Winnipeg's airport. https://t.co/yqL0cdnY6b""",no external urls in this tweet,no hashtags in this tweet,Sun Oct 21 03:08:35 +0000 2018,47384,1398,3,0
"OilersNation , OilersNation.com",b'The McFlow is everything. -bm',no external urls in this tweet,no hashtags in this tweet,Sun Oct 21 03:02:45 +0000 2018,47384,1398,1,14
"OilersNation , OilersNation.com",b'RT @tyleryaremchuk: A little intermission read courtesy of me: https://t.co/STaPBDK6NC',https://twitter.com/OilersNation/status/1053768845964455936,no hashtags in this tweet,Sun Oct 21 02:44:06 +0000 2018,47384,1398,1,0
"OilersNation , OilersNation.com","b""First Period Summary: #Oilers\\n\\n-Solid start and period for the Oilers\\n-Stay out of the box tho\\n-Just because there'\\u2026 https://t.co/JFFJvhWGDG""",https://twitter.com/i/web/status/1053839267804307456,['Oilers'],Sun Oct 21 02:43:55 +0000 2018,47384,1398,0,19
"OilersNation , OilersNation.com","b'RT @OilersNation: Happy 38th birthday, Evan Bouchard! -bm https://t.co/A8Ja0vTexU'",no external urls in this tweet,no hashtags in this tweet,Sun Oct 21 02:40:12 +0000 2018,47384,1398,10,0
"OilersNation , OilersNation.com",b'Nice shift by the Draisaitl line right there. I like the cycling and I like the scoring chance. -bm https://t.co/1odVm2EDjl',no external urls in this tweet,no hashtags in this tweet,Sun Oct 21 02:38:43 +0000 2018,47384,1398,1,27
"OilersNation , OilersNation.com",b'BAHHHH DRAISAITL X2! -bm',no external urls in this tweet,no hashtags in this tweet,Sun Oct 21 02:30:34 +0000 2018,47384,1398,0,27
"OilersNation , OilersNation.com",b'Oilers getting a makeup call here. Great chance to shame the cheaters after killing off two straight. -bm',no external urls in this tweet,no hashtags in this tweet,Sun Oct 21 02:29:54 +0000 2018,47384,1398,0,10
"OilersNation , OilersNation.com",b'Atta mix it up Darrly! -bm',no external urls in this tweet,no hashtags in this tweet,Sun Oct 21 02:28:51 +0000 2018,47384,1398,0,10
"OilersNation , OilersNation.com",b'NATIONALLY TELEVISED F-BOMB! -bm https://t.co/ze6hjxM4d5',no external urls in this tweet,no hashtags in this tweet,Sun Oct 21 02:27:08 +0000 2018,47384,1398,0,27
"OilersNation , OilersNation.com","b""Need another kill here, gentlemen. Do it for Chiasson's face. -bm""",no external urls in this tweet,no hashtags in this tweet,Sun Oct 21 02:25:56 +0000 2018,47384,1398,0,5
"OilersNation , OilersNation.com","b""Chiasson takes a high stick in the mouth but it's Lucic that gets a penalty. Not overly surprising. -bm #RefsHateOilers""",no external urls in this tweet,['RefsHateOilers'],Sun Oct 21 02:25:31 +0000 2018,47384,1398,2,25
"OilersNation , OilersNation.com","b'BIG KILL, BOYS! -bm'",no external urls in this tweet,no hashtags in this tweet,Sun Oct 21 02:18:57 +0000 2018,47384,1398,1,30
"OilersNation , OilersNation.com","b""First five minutes in the books before we get a whistle. Unfortunately, it's for Russell going to the box. Need a big kill here. -bm""",no external urls in this tweet,no hashtags in this tweet,Sun Oct 21 02:16:26 +0000 2018,47384,1398,0,3
"OilersNation , OilersNation.com",b'STROME! *faints* -bm',no external urls in this tweet,no hashtags in this tweet,Sun Oct 21 02:13:12 +0000 2018,47384,1398,0,5
"OilersNation , OilersNation.com","b""Coach Baggedmilk's Keys to Victory\\n\\n-Domo arigato, McNugeyMoto\\n-When it doubt give it to Connor\\n-Has the Dadbot bee\\u2026 https://t.co/1xTmx79QBr""",https://twitter.com/i/web/status/1053830695737483264,no hashtags in this tweet,Sun Oct 21 02:09:51 +0000 2018,47384,1398,3,28
"OilersNation , OilersNation.com","b""RT @jsbmbaggedmilk: It's mf game day! https://t.co/VmvgbPtZdW #Oilers #NHL""",https://oilersnation.com/2018/10/20/game-preview-6-0-edmonton-oilers-vs-nashville-predators-8pm-mt-hnic,"['Oilers', 'NHL']",Sun Oct 21 01:02:57 +0000 2018,47384,1398,1,0
"OilersNation , OilersNation.com","b'RT @SherwoodFord: Cory O\\u2019s Game Day Report: In this episode Cory breaks down the special teams, in particular Nashville\\u2019s abysmal Penalty K\\u2026'",no external urls in this tweet,no hashtags in this tweet,Sun Oct 21 00:35:41 +0000 2018,47384,1398,2,0
"OilersNation , OilersNation.com",b'RT @jsbmbaggedmilk: HNIC edition of #FranksPicks coming at ya. Who will take it? There can be only one. https://t.co/ZctdYK036A',no external urls in this tweet,['FranksPicks'],Sun Oct 21 00:05:37 +0000 2018,47384,1398,6,0
"OilersNation , OilersNation.com",b'Fresh Oil: Where\\u2019s the best spot for Leon? https://t.co/9RcgdKOqyu',https://oilersnation.com/2018/10/20/wheres-the-best-spot-for-leon-draisaitl/?utm_source=dlvr.it&utm_medium=twitter,no hashtags in this tweet,Sat Oct 20 22:04:05 +0000 2018,47384,1398,1,7
"OilersNation , OilersNation.com","b'Attention Pizza lovers! (everybody): Order from @papajohnscanada online this weekend, use the promo code: KIDSPORT\\u2026 https://t.co/t6viN5Utqo'",https://twitter.com/i/web/status/1053752870061903872,no hashtags in this tweet,Sat Oct 20 21:00:36 +0000 2018,47384,1398,12,6
"OilersNation , OilersNation.com","b'With @cooom in Toronto, and @thenationchris at home, we give you the first weekend episode of One Minute Men! Watch\\u2026 https://t.co/z4gR0jVNjS'",https://twitter.com/i/web/status/1053749474537877504,no hashtags in this tweet,Sat Oct 20 20:47:07 +0000 2018,47384,1398,2,4
"OilersNation , OilersNation.com","b'Fresh Oil: One Minute Men \\u2013 Predators vs Oilers (October 20, 2018) https://t.co/RY7rEBsnE2'",https://oilersnation.com/2018/10/20/one-minute-men-predators-vs-oilers-october-20-2018/?utm_source=dlvr.it&utm_medium=twitter,no hashtags in this tweet,Sat Oct 20 20:44:04 +0000 2018,47384,1398,0,0
"OilersNation , OilersNation.com",b'RT @OilersNation: Fresh Oil: GDB Game Notes: Predators @ Oilers https://t.co/22truPl3t3',https://oilersnation.com/2018/10/20/gdb-game-notes-predators-oilers/?utm_source=dlvr.it&utm_medium=twitter,no hashtags in this tweet,Sat Oct 20 20:22:17 +0000 2018,47384,1398,2,0
"OilersNation , OilersNation.com","b'RT @OilersNation: In four weeks time, you could be boarding a bus with ON bound for Calgary to watch some hockey?\\n\\nhttps://t.co/sKB38kZmEI'",https://www.backsidetours.com/trips/oilersnation-battle-of-alberta-november-edition/,no hashtags in this tweet,Sat Oct 20 20:22:11 +0000 2018,47384,1398,1,0
"OilersNation , OilersNation.com","b'Fresh Oil: GDB 6.0: Like Arnold, we must slay the Predator (8pm MT, HNIC) https://t.co/b9XVD0sEV6'",https://oilersnation.com/2018/10/20/game-preview-6-0-edmonton-oilers-vs-nashville-predators-8pm-mt-hnic/?utm_source=dlvr.it&utm_medium=twitter,no hashtags in this tweet,Sat Oct 20 18:04:04 +0000 2018,47384,1398,0,6
"OilersNation , OilersNation.com","b""RT @oodle_noodle: It's game day and that means another chance to get your hands on our 97 cent Spring Roll deal! Check the graphic for deta\\u2026""",no external urls in this tweet,no hashtags in this tweet,Sat Oct 20 17:38:23 +0000 2018,47384,1398,1,0
"OilersNation , OilersNation.com","b'In four weeks time, you could be boarding a bus with ON bound for Calgary to watch some hockey?\\n\\nhttps://t.co/sKB38kZmEI'",https://www.backsidetours.com/trips/oilersnation-battle-of-alberta-november-edition/,no hashtags in this tweet,Sat Oct 20 17:00:01 +0000 2018,47384,1398,1,1
"OilersNation , OilersNation.com",b'RT @ExploreEdmonton: @iheartedmonton @EdmontonOilers The Swedes have invaded #YEG with help from our friends at @OilersNation! Keep a look\\u2026',no external urls in this tweet,['YEG'],Sat Oct 20 16:49:47 +0000 2018,47384,1398,3,0
"OilersNation , OilersNation.com","b'Happy 38th birthday, Evan Bouchard! -bm https://t.co/A8Ja0vTexU'",no external urls in this tweet,no hashtags in this tweet,Sat Oct 20 16:44:03 +0000 2018,47384,1398,10,314
"OilersNation , OilersNation.com",b'@skoobz2001 DOMO! -bm',no external urls in this tweet,no hashtags in this tweet,Sat Oct 20 16:35:23 +0000 2018,47384,1398,0,0
"OilersNation , OilersNation.com","b'RT @skoobz2001: @OilersNation Domo arigato, McNugeyoMoto.'",no external urls in this tweet,no hashtags in this tweet,Sat Oct 20 16:35:15 +0000 2018,47384,1398,1,0
"OilersNation , OilersNation.com","b'""Alex Chiasson, come on down!"" https://t.co/Yzaqd4ac5q'",no external urls in this tweet,no hashtags in this tweet,Sat Oct 20 16:35:07 +0000 2018,47384,1398,1,23
"OilersNation , OilersNation.com",b'McNugeyMoto -bm https://t.co/H4sOVQOp2W',https://twitter.com/ReidWilkins/status/1053684373000675328,no hashtags in this tweet,Sat Oct 20 16:33:12 +0000 2018,47384,1398,4,75
"OilersNation , OilersNation.com",b'\\U0001f914 -bm https://t.co/hdymMYGCld',https://twitter.com/ReidWilkins/status/1053681105977663493,no hashtags in this tweet,Sat Oct 20 16:21:37 +0000 2018,47384,1398,0,4
"OilersNation , OilersNation.com",b'\\U0001f62c\\U0001f62c\\U0001f62c -bm https://t.co/JtJbHaxjda',https://twitter.com/JasonGregor/status/1053661725831004160,no hashtags in this tweet,Sat Oct 20 16:21:15 +0000 2018,47384,1398,0,6
"OilersNation , OilersNation.com",b'ICYMI: The Oilers have placed Matt Benning on the IR and recalled Kevin Gravel. @TheNationChris  has the details:\\u2026 https://t.co/wVlDXOv8Ex',https://twitter.com/i/web/status/1053677322912612352,no hashtags in this tweet,Sat Oct 20 16:00:24 +0000 2018,47384,1398,1,2
"OilersNation , OilersNation.com",b'Fresh Oil: GDB Game Notes: Predators @ Oilers https://t.co/22truPl3t3',https://oilersnation.com/2018/10/20/gdb-game-notes-predators-oilers/?utm_source=dlvr.it&utm_medium=twitter,no hashtags in this tweet,Sat Oct 20 15:59:05 +0000 2018,47384,1398,2,4
"OilersNation , OilersNation.com",b'ICYMI: The Oilers have placed Matt Benning on the IR and recalled Kevin Gravel. @TheNationChris has the details:\\u2026 https://t.co/6rcBqCetLb',https://twitter.com/i/web/status/1053488510676549632,no hashtags in this tweet,Sat Oct 20 03:30:08 +0000 2018,47384,1398,1,5
"OilersNation , OilersNation.com",b'ICYMI: Connor McDavid is playing a ton of minutes but is it sustainable? @chrispagnani  looks at the numbers:\\u2026 https://t.co/TPWdtIZLG7',https://twitter.com/i/web/status/1053480994983034880,no hashtags in this tweet,Sat Oct 20 03:00:16 +0000 2018,47384,1398,2,3
"OilersNation , OilersNation.com","b""ICYMI: @JasonGregor  looked at the options for who will line up beside McNuge tomorrow night if Ty Rattie can't go:\\u2026 https://t.co/Hv9KG2wK0x""",https://twitter.com/i/web/status/1053473421525504001,no hashtags in this tweet,Sat Oct 20 02:30:10 +0000 2018,47384,1398,1,6
"OilersNation , OilersNation.com",b'RT @WanyeGretz: Im sitting here and remembering all the heroics from last night and realizing we get to see Connor do it all again tomorrow\\u2026',no external urls in this tweet,no hashtags in this tweet,Sat Oct 20 00:13:58 +0000 2018,47384,1398,16,0
"OilersNation , OilersNation.com",b'The work week is over. Thinking of something to do on the weekend of November 17? \\n\\nhttps://t.co/sKB38kZmEI',https://www.backsidetours.com/trips/oilersnation-battle-of-alberta-november-edition/,no hashtags in this tweet,Fri Oct 19 23:31:00 +0000 2018,47384,1398,0,0
"OilersNation , OilersNation.com",b'ICYMI: Connor McDavid is playing a ton of minutes but is it sustainable? @chrispagnani looks at the numbers:\\u2026 https://t.co/H6dK4BaqFE',https://twitter.com/i/web/status/1053420567020425217,no hashtags in this tweet,Fri Oct 19 23:00:09 +0000 2018,47384,1398,0,3
"OilersNation , OilersNation.com","b""RT @IainAJohnson: @OilersNation That's easy https://t.co/mJCxUt3aGw""",no external urls in this tweet,no hashtags in this tweet,Fri Oct 19 22:51:12 +0000 2018,47384,1398,3,0
