Twitter Handle & User Name,Tweet, external URL,Hashtags,Filter Words,Date of Tweet,Followers,Following,RT,FAV
"JasonGregor , Jason Gregor","b'""He had 13 points in his first eight games with the Rangers last year. He looked good then, but this year he has be\\u2026 https://t.co/vkvTjNRoqj'",https://twitter.com/i/web/status/1063539673639858176,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 16 21:09:52 +0000 2018,63999,607,12,26
"JasonGregor , Jason Gregor","b'@Robbiej34 @yeg_ks23 @dougers14 had one good year, last year, in regard to Selke. And Malkin had 8 points in 6 game\\u2026 https://t.co/h2WmQEg4Ij'",https://twitter.com/i/web/status/1063471733724729345,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 16 16:39:54 +0000 2018,63999,607,0,0
"JasonGregor , Jason Gregor",b'@Robbiej34 @santalopian @dougers14 Yeah a Hart trophy winner was a bad pick. FYI forwards were not Oilers issue. La\\u2026 https://t.co/s8aa7uYmZS',https://twitter.com/i/web/status/1063447603520655360,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 16 15:04:01 +0000 2018,63999,607,0,0
"JasonGregor , Jason Gregor",b'RT @OilersNation: ICYMI: @JasonGregor looked at the Pacific Division and what the Oilers are looking at over their next six games: https://\\u2026',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 16 00:43:52 +0000 2018,63999,607,1,0
"JasonGregor , Jason Gregor","b'""They\'ve had a lot of injuries, but this one could hurt the most. He plays 24 minutes a game and does a lot of good\\u2026 https://t.co/RCMIqmdXW7'",https://twitter.com/i/web/status/1063213538326573057,no hashtags in this tweet,"['oiler', 'game', 'win']",Thu Nov 15 23:33:55 +0000 2018,63999,607,0,4
"JasonGregor , Jason Gregor",b'Oilers finally face a Pacific Division foe. The division is wide open and their upcoming stretch of games v. Pacifi\\u2026 https://t.co/8Bhe3lTK7e',https://twitter.com/i/web/status/1063180446417199104,no hashtags in this tweet,"['oiler', 'game', 'win']",Thu Nov 15 21:22:26 +0000 2018,63999,607,3,10
"JasonGregor , Jason Gregor",b'@Artman101a Many days Talbot is out earlier. He has spent time working on his game.',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Thu Nov 15 18:46:24 +0000 2018,63999,607,0,0
"JasonGregor , Jason Gregor","b'\\u201cIt has been great to have Mikko come in and get some wins for us, especially when my game isn\\u2019t where I want it to\\u2026 https://t.co/RLgKR3odwu'",https://twitter.com/i/web/status/1063135578080694272,no hashtags in this tweet,"['oiler', 'game', 'win']",Thu Nov 15 18:24:08 +0000 2018,63999,607,12,179
"JasonGregor , Jason Gregor",b'@HaroldBourgeo12 One key injury for many teams and usually they are in trouble. Most teams who win Cup are healthy\\u2026 https://t.co/3q08fDE84o',https://twitter.com/i/web/status/1062721583574204416,no hashtags in this tweet,"['oiler', 'game', 'win']",Wed Nov 14 14:59:04 +0000 2018,63999,607,0,0
"JasonGregor , Jason Gregor","b""RT @sausagehobbit: @JasonGregor Hah! I love it. I can't imagine I'll ever see someone drop 6 goals in an NHL game but if it happens im goin\\u2026""",no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Wed Nov 14 05:03:48 +0000 2018,63999,607,2,0
"JasonGregor , Jason Gregor",b'@Dzakor Said all day today..if he wins you play him there and Talbot at home v. Vegas on Sunday. No reason not to s\\u2026 https://t.co/pjHIYOCJP0',https://twitter.com/i/web/status/1062563342571646976,no hashtags in this tweet,"['oiler', 'game', 'win']",Wed Nov 14 04:30:16 +0000 2018,63999,607,0,0
"JasonGregor , Jason Gregor","b""@Adam_B888 you have ample time to complain...I've never understood why do it on a night when team is winning and a\\u2026 https://t.co/99wmNbSA8Z""",https://twitter.com/i/web/status/1062561941401460736,no hashtags in this tweet,"['oiler', 'game', 'win']",Wed Nov 14 04:24:42 +0000 2018,63999,607,0,0
"JasonGregor , Jason Gregor",b'RNH with his first goal in 10 games...patented snap shot. With Strome and Lucic...as lines juggle with Rieder injury. #Oilers',no external urls in this tweet,['Oilers'],"['oiler', 'game', 'win']",Wed Nov 14 04:06:14 +0000 2018,63999,607,0,33
"JasonGregor , Jason Gregor","b""Caggiula scores...with RNH and Chiasson... five goals 23 minutes into this game. Goals haven't all been pretty, but\\u2026 https://t.co/tLFiIZTLJW""",https://twitter.com/i/web/status/1062543125430685696,no hashtags in this tweet,"['oiler', 'game', 'win']",Wed Nov 14 03:09:56 +0000 2018,63999,607,1,33
"JasonGregor , Jason Gregor",b'No...2nd shot of game. Benn had a shot at two minute mark. https://t.co/i6CrayldzC',https://twitter.com/magas16/status/1062530741177790464,no hashtags in this tweet,"['oiler', 'game', 'win']",Wed Nov 14 02:23:49 +0000 2018,63999,607,0,7
"JasonGregor , Jason Gregor",b'Domi with is 10th...had nine goals in each of the past two seasons. Could be a last-shot-wins type of game tonight. #Oilers #Habs',no external urls in this tweet,"['Oilers', 'Habs']","['oiler', 'game', 'win']",Wed Nov 14 02:19:48 +0000 2018,63999,607,0,11
"JasonGregor , Jason Gregor",b'@negpeg78 how does a suspension change the games? They suspended Kyries Hebert two games earlier this year. Not hard to enforce.',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Mon Nov 12 23:44:27 +0000 2018,63999,607,0,2
"JasonGregor , Jason Gregor","b'""They have been steady, but not spectacular. They have been much better late in games, and most importantly they ha\\u2026 https://t.co/mG212m2Rqa'",https://twitter.com/i/web/status/1062111539963011072,no hashtags in this tweet,"['oiler', 'game', 'win']",Mon Nov 12 22:34:58 +0000 2018,63999,607,0,1
"JasonGregor , Jason Gregor",b'@riks5207 Needs to be better. The past two games very few players have played well. He has to be better and so does\\u2026 https://t.co/NQrbZfm6i0',https://twitter.com/i/web/status/1062097231522734081,no hashtags in this tweet,"['oiler', 'game', 'win']",Mon Nov 12 21:38:07 +0000 2018,63999,607,0,0
"JasonGregor , Jason Gregor",b'@bzur I see this is a stop the bleeding option...get some wins...long term they will be 1-2 centres. Early in Crosb\\u2026 https://t.co/VHmiq0jDiF',https://twitter.com/i/web/status/1062096025043828738,no hashtags in this tweet,"['oiler', 'game', 'win']",Mon Nov 12 21:33:19 +0000 2018,63999,607,0,4
"JasonGregor , Jason Gregor","b""@oiler_country he has 2nd most goals in NHL since Oct 17th...and has missed four great chances. This isn't about hi\\u2026 https://t.co/guD8ihT4OB""",https://twitter.com/i/web/status/1062081261496344576,no hashtags in this tweet,"['oiler', 'game', 'win']",Mon Nov 12 20:34:39 +0000 2018,63999,607,0,1
"JasonGregor , Jason Gregor","b""@matthewiwanyk I thought anyone looking at season long stats didn't watch the game or knew little about football?\\u2026 https://t.co/fnxZRYxLau""",https://twitter.com/i/web/status/1061023738408435718,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 09 22:32:26 +0000 2018,63999,607,0,3
"JasonGregor , Jason Gregor",b'@OilersNation @cooom @TheNationDan do a side by side of Dan in that photo and Nielson from nose up. Twins.',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 09 21:44:46 +0000 2018,63999,607,0,6
"JasonGregor , Jason Gregor","b""@LonnbergMari @kris_mosiuk @sansFunkyBunch Subban was Norris Trophy winner. He wasn't trying to find his game. He w\\u2026 https://t.co/avI8ixvQsN""",https://twitter.com/i/web/status/1061004050156658688,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 09 21:14:12 +0000 2018,63999,607,0,0
"JasonGregor , Jason Gregor",b'@oilers49er @Dannymulek Commissioners never stay in role entire life..haha...Take care.',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 09 21:00:54 +0000 2018,63999,607,0,0
"JasonGregor , Jason Gregor",b'@oilers49er @Dannymulek media are different. They are in a separate wing. Not in same. Now if you want to do that w\\u2026 https://t.co/ugillJpa6b',https://twitter.com/i/web/status/1060999235942932480,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 09 20:55:04 +0000 2018,63999,607,0,0
"JasonGregor , Jason Gregor","b""@oilers49er @Dannymulek He had chance to be inducted entire time. He wasn't going in as a player. This doesn't jive with your argument.""",no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 09 20:45:20 +0000 2018,63999,607,0,0
"JasonGregor , Jason Gregor",b'@oilers49er @Dannymulek You realize Bettman (66) is younger than Yakushev (71). Many players wait much longer than\\u2026 https://t.co/ODw78C1mF0',https://twitter.com/i/web/status/1060996322285813760,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 09 20:43:30 +0000 2018,63999,607,0,0
"JasonGregor , Jason Gregor",b'@kris_mosiuk @sansFunkyBunch 49 total games in AHL in two years... not close to enough time. I\\u2019d keep him there for 3 months',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 09 18:25:33 +0000 2018,63999,607,0,0
"JasonGregor , Jason Gregor","b""@Wanatopia wins are more important and players don't develop in top six. They are either ready to play there and pr\\u2026 https://t.co/2liWc62l6u""",https://twitter.com/i/web/status/1060945195657682944,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 09 17:20:20 +0000 2018,63999,607,0,0
"JasonGregor , Jason Gregor",b'RT @JasonGregor: Too many games with a 20 year old as a healthy scratch. Something will give very soon. Who would you send to AHL?',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 09 14:56:24 +0000 2018,63999,607,3,0
"JasonGregor , Jason Gregor",b'Too many games with a 20 year old as a healthy scratch. Something will give very soon. Who would you send to AHL?',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 09 03:28:00 +0000 2018,63999,607,3,12
"JasonGregor , Jason Gregor","b'""Dadonov has been great, and Hoffman has been promoted to the top line and is on a nine-game scoring streak. That l\\u2026 https://t.co/VKGbLeeij3'",https://twitter.com/i/web/status/1060652340380876800,no hashtags in this tweet,"['oiler', 'game', 'win']",Thu Nov 08 21:56:38 +0000 2018,63999,607,0,3
"JasonGregor , Jason Gregor",b'Yes...January 2008. @jarretstoll scored two goals 31 seconds apart in the final 90 seconds to tie the game. Oilers\\u2026 https://t.co/1XBp48rvvf',https://twitter.com/i/web/status/1060648196232355840,no hashtags in this tweet,"['oiler', 'game', 'win']",Thu Nov 08 21:40:10 +0000 2018,63999,607,0,2
"JasonGregor , Jason Gregor",b'The Oilers have never won 10 consecutive road games v. one team. They go for 10 tonight in Florida. https://t.co/BLxefFAT2s',https://oilersnation.com/2018/11/08/gdb-16-0-keep-the-streak-alive-5pm-mt-snw/,no hashtags in this tweet,"['oiler', 'game', 'win']",Thu Nov 08 19:30:55 +0000 2018,63999,607,2,15
"JasonGregor , Jason Gregor","b'@PRocque11 @AdamTrovato @NabilKarimTSN not sold on that...RJ is very impressive...better shooter, which game is all about now.'",no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Thu Nov 08 03:56:17 +0000 2018,63999,607,0,0
"JasonGregor , Jason Gregor",b'@ChadMcAdam @bigl62 Oilers had HHOF Dman in ice for 30 min. Players played incredibly well. For 82 games they just\\u2026 https://t.co/sChxN0N7Tn',https://twitter.com/i/web/status/1059954027675365377,no hashtags in this tweet,"['oiler', 'game', 'win']",Tue Nov 06 23:41:47 +0000 2018,63999,607,0,0
"JasonGregor , Jason Gregor","b'@bigl62 Oh boy...they can practice it all they want, still up to players not to fumble in games. They practice it..\\u2026 https://t.co/eDp85oAKET'",https://twitter.com/i/web/status/1059941205381955585,no hashtags in this tweet,"['oiler', 'game', 'win']",Tue Nov 06 22:50:50 +0000 2018,63999,607,0,0
"JasonGregor , Jason Gregor","b""@IanC56 they led league in turnovers after Labour Day...matches their crappy record. Won't win when turn ball over\\u2026 https://t.co/CGxW1lphQ0""",https://twitter.com/i/web/status/1059935990599561216,no hashtags in this tweet,"['oiler', 'game', 'win']",Tue Nov 06 22:30:07 +0000 2018,63999,607,0,2
"JasonGregor , Jason Gregor","b'Alex Chiasson scored 9 goals in his first 10 NHL games. He scored 50 in the next 371. Now, with the Oilers, he has\\u2026 https://t.co/iQ9I7cp8jP'",https://twitter.com/i/web/status/1059477153484427264,no hashtags in this tweet,"['oiler', 'game', 'win']",Mon Nov 05 16:06:52 +0000 2018,63999,607,0,8
"JasonGregor , Jason Gregor","b'NFL embraces gaming, while some NHL teams believe Fortnite is bad for players. One game a week compared to three mi\\u2026 https://t.co/5WlPkVRItC'",https://twitter.com/i/web/status/1059476673190641664,no hashtags in this tweet,"['oiler', 'game', 'win']",Mon Nov 05 16:04:57 +0000 2018,63999,607,2,34
"JasonGregor , Jason Gregor","b'RT @ByChrisBlack: Raptors: 32 assists last night. Averaging 26.6 per game this season (2nd in NBA).\\n\\nFinished, on average, 20th in NBA in a\\u2026'",no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Mon Nov 05 16:01:09 +0000 2018,63999,607,12,0
"JasonGregor , Jason Gregor",b'\\u201cI have loved my time here. I care most about winning. I want to be in a situation where we can win. I think we hav\\u2026 https://t.co/ZIx0atnFog',https://twitter.com/i/web/status/1059189218755244032,no hashtags in this tweet,"['oiler', 'game', 'win']",Sun Nov 04 21:02:43 +0000 2018,63999,607,5,23
"JasonGregor , Jason Gregor",b'@MrSeanA @flyin_oryan He has allowed six goals in three games. Theee wins and a 2.00 GAA. You should do cartwheels\\u2026 https://t.co/fBdvjWCLcU',https://twitter.com/i/web/status/1058956847464427522,no hashtags in this tweet,"['oiler', 'game', 'win']",Sun Nov 04 05:39:21 +0000 2018,63999,607,0,2
"JasonGregor , Jason Gregor",b'Watching on PVR. 4th line having a game for Oilers. Power of the moustache is working for Brodziak. Caggiula and Ch\\u2026 https://t.co/PUeHJiAPOr',https://twitter.com/i/web/status/1058955866789953536,no hashtags in this tweet,"['oiler', 'game', 'win']",Sun Nov 04 05:35:27 +0000 2018,63999,607,6,141
"JasonGregor , Jason Gregor","b'GDP: Oilers win 4-1\\nOGBP: Oilers fans in bars down shots of Finnish Vodka as ode to Koskinen\\nNSODGP: Strome, Brodzi\\u2026 https://t.co/YIjsFpwhKq'",https://twitter.com/i/web/status/1058853183282245633,no hashtags in this tweet,"['oiler', 'game', 'win']",Sat Nov 03 22:47:26 +0000 2018,63999,607,1,19
"JasonGregor , Jason Gregor","b""@Woodguy55 @Brades2 @itsrouel @GCW_69 @Waltlaw69 @thupka1982 it is early Saturday night Oilers game for you...don't\\u2026 https://t.co/kDXBRx48iU""",https://twitter.com/i/web/status/1058851440729382912,no hashtags in this tweet,"['oiler', 'game', 'win']",Sat Nov 03 22:40:30 +0000 2018,63999,607,0,3
"JasonGregor , Jason Gregor","b'@lewkc1 @JonathanWillis fair, for me scoring a SHG is harder than 5x5 and allowing one is worse than allowing 5x5.\\u2026 https://t.co/Tq9cA54Jh7'",https://twitter.com/i/web/status/1058837960026550272,no hashtags in this tweet,"['oiler', 'game', 'win']",Sat Nov 03 21:46:56 +0000 2018,63999,607,0,0
"JasonGregor , Jason Gregor",b'@skellerfarms Nope. Unless Talbot got fly yesterday. He was fine when I saw him Thursday night post game.',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Sat Nov 03 19:13:48 +0000 2018,63999,607,0,0
"JasonGregor , Jason Gregor","b'@JustChris2018 @sausagehobbit not now...they play 11 games in November and they get more practice time, and time fo\\u2026 https://t.co/4lzFl4ZUQm'",https://twitter.com/i/web/status/1058555487807975429,no hashtags in this tweet,"['oiler', 'game', 'win']",Sat Nov 03 03:04:29 +0000 2018,63999,607,0,0
"JasonGregor , Jason Gregor",b'@GCW_69 @ev_pinkney @McNuge4lyfe @SuperNovs1 @bryttan77 that is correct. 4 goals in 8 games this yr. Would that hav\\u2026 https://t.co/Udh3oacxzT',https://twitter.com/i/web/status/1058464892397805568,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 02 21:04:30 +0000 2018,63999,607,0,1
"JasonGregor , Jason Gregor",b'Please have Katz do this for a few games. https://t.co/Ty3RgMM4cA',https://twitter.com/fr_aquilini/status/1058457227722280961,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 02 20:49:23 +0000 2018,63999,607,0,45
"JasonGregor , Jason Gregor","b""@SuperNovs1 @GCW_69 @bryttan77 there are many aspects of game that don't show up on stats sheet. JP isn't being hel\\u2026 https://t.co/L8mc9N9Z1m""",https://twitter.com/i/web/status/1058443014266413056,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 02 19:37:34 +0000 2018,63999,607,0,0
"JasonGregor , Jason Gregor","b'@ElChieftain He learned pace of game. How much stronger he needs to be. How NHL players prepare, train on off days,\\u2026 https://t.co/O6tkewHlq4'",https://twitter.com/i/web/status/1058382143502508033,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 02 15:35:41 +0000 2018,63999,607,0,1
"JasonGregor , Jason Gregor","b""@GCW_69 @bryttan77 more to game than CF%. It isn't even that accurate of a stat for individual analysis. Most of th\\u2026 https://t.co/F46HL8na4a""",https://twitter.com/i/web/status/1058380037131448320,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 02 15:27:19 +0000 2018,63999,607,0,1
"JasonGregor , Jason Gregor","b'@deankurpjuweit some look at a chart and think it tells entire story, then they only watch for errors. Not a fun way to watch the game IMO.'",no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 02 14:50:04 +0000 2018,63999,607,0,2
"JasonGregor , Jason Gregor",b'@Nines99Nick One defensive mistake isn\\u2019t a major issue. He has played solid every game this year. I said he was on\\u2026 https://t.co/Row5n1KDWc',https://twitter.com/i/web/status/1058350641586745346,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 02 13:30:30 +0000 2018,63999,607,0,1
"JasonGregor , Jason Gregor",b'@McOilers It is seven games. He has never scored more than 13 goals. He is more mature and learned a lot in WSH las\\u2026 https://t.co/RTaQwHc4lb',https://twitter.com/i/web/status/1058236119572131840,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 02 05:55:26 +0000 2018,63999,607,0,7
"JasonGregor , Jason Gregor",b'Chiasson has 5 goals in 7 games. Caggiula has 4 goals in 8 games.\\nRest of forwards excluding McDavid and Draisaitl\\u2026 https://t.co/QZhkbTtIzN',https://twitter.com/i/web/status/1058210762559119362,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 02 04:14:41 +0000 2018,63999,607,14,182
"JasonGregor , Jason Gregor","b""Draisaitl's backhand passing skills are very impressive. Outside of one PP shift, he has had another strong game.""",no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 02 03:26:29 +0000 2018,63999,607,1,66
"JasonGregor , Jason Gregor","b""@morkalork it is team's first 50 games...""",no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 02 03:22:53 +0000 2018,63999,607,0,0
"JasonGregor , Jason Gregor",b'Caggiula shorthanded...17 goals in last 74 games... All the naysayers before game should be... https://t.co/JGkdrDRTYg',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 02 03:08:30 +0000 2018,63999,607,10,100
"JasonGregor , Jason Gregor","b""@RPW_1832 yep...if you want to see which fans don't understand the game watch which ones make those claims. No clue\\u2026 https://t.co/YigPUWIZBc""",https://twitter.com/i/web/status/1058190966257938432,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 02 02:56:01 +0000 2018,63999,607,0,2
"JasonGregor , Jason Gregor","b""@KkevrockK @OilersNation Garrison wasn't included..haha..hadn't played as many games as those guys...Come on Russell in the third.""",no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 02 02:44:30 +0000 2018,63999,607,0,1
"JasonGregor , Jason Gregor","b'Nice hands by Caggiula to knock puck down, bring to his forehand and score. 16 goals in his last 74 games. #Oilers'",no external urls in this tweet,['Oilers'],"['oiler', 'game', 'win']",Fri Nov 02 02:04:02 +0000 2018,63999,607,0,25
"JasonGregor , Jason Gregor",b'@SullyM20 more to game than points. Watch. You think he is playing poorly? Generating chances...solid possession nu\\u2026 https://t.co/4TN3clSySi',https://twitter.com/i/web/status/1058169734233899009,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 02 01:31:39 +0000 2018,63999,607,0,0
"JasonGregor , Jason Gregor",b'@lonesomebilydad @Yourk17 @Bmiller2929 can score? Never been close to point a game at any level. Also zero goals th\\u2026 https://t.co/uFoWvUg4ll',https://twitter.com/i/web/status/1058164978505543681,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 02 01:12:45 +0000 2018,63999,607,0,2
"JasonGregor , Jason Gregor",b'@bryttan77 @Yourk17 Why if it doesn\\u2019t give team best chance to win. Two wrongs don\\u2019t make a right in my eyes. If he\\u2026 https://t.co/VYYXrNl6NJ',https://twitter.com/i/web/status/1058148247326228480,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Nov 02 00:06:16 +0000 2018,63999,607,0,0
"JasonGregor , Jason Gregor","b""@bryttan77 @Yourk17 he hasn't proven he can score. And he hasn't proven he can think game well enough away from the\\u2026 https://t.co/0j3KZ25rac""",https://twitter.com/i/web/status/1058143182913921026,no hashtags in this tweet,"['oiler', 'game', 'win']",Thu Nov 01 23:46:08 +0000 2018,63999,607,0,0
"JasonGregor , Jason Gregor","b""@fivestargc @OilDoug why? What has he done in six games that says odds are better they score? I don't see any numbe\\u2026 https://t.co/6ErrTTV4A8""",https://twitter.com/i/web/status/1058066275098742785,no hashtags in this tweet,"['oiler', 'game', 'win']",Thu Nov 01 18:40:32 +0000 2018,63999,607,0,0
"JasonGregor , Jason Gregor",b'@oilersfan82 incorrect. 91 has played well every game. Got on wrong side of Spurgeon on one play and you and others\\u2026 https://t.co/BiLwB81Bb3',https://twitter.com/i/web/status/1058054717111029760,no hashtags in this tweet,"['oiler', 'game', 'win']",Thu Nov 01 17:54:36 +0000 2018,63999,607,0,9
"JasonGregor , Jason Gregor","b'@oilers49er part of getting confidence back is doing the small things. Battling, not reaching/fishing for pucks etc\\u2026 https://t.co/RDSqEuVmJC'",https://twitter.com/i/web/status/1058053460921212928,no hashtags in this tweet,"['oiler', 'game', 'win']",Thu Nov 01 17:49:37 +0000 2018,63999,607,1,4
"JasonGregor , Jason Gregor",b'@Bmiller2929 @lonesomebilydad so you bring JP back and then demote him to 3rd line after one game when Rattie retur\\u2026 https://t.co/hCnfn9artO',https://twitter.com/i/web/status/1058046584829558785,no hashtags in this tweet,"['oiler', 'game', 'win']",Thu Nov 01 17:22:18 +0000 2018,63999,607,0,3
"JasonGregor , Jason Gregor","b""What is up with Coyotes? Were shutout three times in first four games and didn't have a 5x5 goal in first five game\\u2026 https://t.co/eKH3Bodlb1""",https://twitter.com/i/web/status/1057747085720600576,no hashtags in this tweet,"['oiler', 'game', 'win']",Wed Oct 31 21:32:11 +0000 2018,63999,607,0,8
"JasonGregor , Jason Gregor",b'Happy Halloween from Jakoby. We are live @OnTheRocksEdm today. Free wings and you can win tics to see Kane v. McDav\\u2026 https://t.co/Sn8oCQXP3D',https://twitter.com/i/web/status/1057738330845020160,no hashtags in this tweet,"['oiler', 'game', 'win']",Wed Oct 31 20:57:24 +0000 2018,63999,607,0,16
"JasonGregor , Jason Gregor",b'@jamskenner Doubt it... not staying past 9 games so why play him there for two games.',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Wed Oct 31 14:29:14 +0000 2018,63999,607,0,1
"JasonGregor , Jason Gregor",b'Changes coming for Oilers/Hawks game tomorrow.\\nPuljujarvi back in for sure. Same with Bouchard. I\\u2019d play Bouchard w\\u2026 https://t.co/P7viuwPJht',https://twitter.com/i/web/status/1057636024166182914,no hashtags in this tweet,"['oiler', 'game', 'win']",Wed Oct 31 14:10:52 +0000 2018,63999,607,10,128
"JasonGregor , Jason Gregor",b'@TyGuy9 Good gawd understand the game. On that PP goal he was in the corner never set up in front. When he stands i\\u2026 https://t.co/SZWvoFgYir',https://twitter.com/i/web/status/1057497840770080775,no hashtags in this tweet,"['oiler', 'game', 'win']",Wed Oct 31 05:01:47 +0000 2018,63999,607,0,0
"JasonGregor , Jason Gregor",b'\\u201cWe could play that game 100 times and not win when they go 3-for-3 in the PP and our PP doesn\\u2019t score.\\u201d McLellan. #Oilers',no external urls in this tweet,['Oilers'],"['oiler', 'game', 'win']",Wed Oct 31 04:02:39 +0000 2018,63999,607,6,46
"JasonGregor , Jason Gregor","b'@mtoggel @easternrefugee @dooge44 @OilersNation smarter plays with puck, creates turnovers, keeps plays alive, wins\\u2026 https://t.co/k34LmKUlZ8'",https://twitter.com/i/web/status/1057398418308521984,no hashtags in this tweet,"['oiler', 'game', 'win']",Tue Oct 30 22:26:43 +0000 2018,63999,607,0,0
"JasonGregor , Jason Gregor","b'#Oilers production through 10 games:\\nRWs have eight goals at 5x5. (Chiasson, Caggiula, Yamo, Rattie, JP, Kassian).\\u2026 https://t.co/nvJlr2bm9T'",https://twitter.com/i/web/status/1057383554412363776,['Oilers'],"['oiler', 'game', 'win']",Tue Oct 30 21:27:39 +0000 2018,63999,607,3,37
"JasonGregor , Jason Gregor",b'RT @geoffmichell: @JasonGregor I find the number of twitter users that  believe they could coach or manage (or both) the oilers astoundingl\\u2026',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Tue Oct 30 19:23:58 +0000 2018,63999,607,2,0
"JasonGregor , Jason Gregor","b""@Robin_Brownlee @Oil_Drop I said you can't completely erase it, but in smaller samples one game can really alter nu\\u2026 https://t.co/gm2rQovvI8""",https://twitter.com/i/web/status/1057350221020180481,no hashtags in this tweet,"['oiler', 'game', 'win']",Tue Oct 30 19:15:11 +0000 2018,63999,607,0,0
"JasonGregor , Jason Gregor","b""If I'm CFL I'd fire injury spotter who worked Riders/Lions game. Too blatant of a play (Collaros concussion) to mis\\u2026 https://t.co/e7pjBO2Zs3""",https://twitter.com/i/web/status/1057349849476153346,no hashtags in this tweet,"['oiler', 'game', 'win']",Tue Oct 30 19:13:43 +0000 2018,63999,607,1,26
"JasonGregor , Jason Gregor","b""@eastcoastoilfan They weren't playing any games recently so sending him down then made no sense. I think coach has\\u2026 https://t.co/4RYqnjqZ05""",https://twitter.com/i/web/status/1057325733494763520,no hashtags in this tweet,"['oiler', 'game', 'win']",Tue Oct 30 17:37:53 +0000 2018,63999,607,0,5
"JasonGregor , Jason Gregor",b'@TheOilDrop @RKyleDoherty @60CarltonSt @JesseCrayons Going down before his 10th game. No sane reason to keep him.',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Tue Oct 30 17:13:28 +0000 2018,63999,607,0,1
"JasonGregor , Jason Gregor","b'@nielsonTSN1260 @NewWaveOil possible, but they changed 3 guys after beating WSH, then rotated goalies in wins 2 and\\u2026 https://t.co/F5GMhP0hfM'",https://twitter.com/i/web/status/1057285871198601216,no hashtags in this tweet,"['oiler', 'game', 'win']",Tue Oct 30 14:59:29 +0000 2018,63999,607,0,5
"JasonGregor , Jason Gregor",b'@97OrangeCrush29 @ScottKwas Laine not a one year flash..scored 36 and 44 goals. It is also 10 games. I will wait un\\u2026 https://t.co/f4FW2ITnFd',https://twitter.com/i/web/status/1057099500274122752,no hashtags in this tweet,"['oiler', 'game', 'win']",Tue Oct 30 02:38:55 +0000 2018,63999,607,0,0
"JasonGregor , Jason Gregor",b'@ScottKwas why would you compare a winger to a centre?',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Tue Oct 30 01:38:53 +0000 2018,63999,607,0,0
